"Distance","Time","Status","OriginInd","DestinationInd"
40853,2340,"OK",74,64
29002,1602,"OK",74,65
61683,2768,"OK",74,66
45234,2322,"OK",74,67
21163,1401,"OK",74,68
55143,2368,"OK",74,69
25955,1308,"OK",74,70
15567,1223,"OK",74,71
23998,1415,"OK",74,72
11097,1074,"OK",74,73
0,0,"OK",74,74
33294,1680,"OK",74,75
44503,2305,"OK",74,76
35701,1986,"OK",74,77
27589,1286,"OK",74,78
36615,1869,"OK",74,79
58608,2478,"OK",74,80
61236,2725,"OK",74,81
63005,2683,"OK",74,82
16812,1145,"OK",74,83
83080,3374,"OK",74,84
56506,2602,"OK",74,85
56751,2547,"OK",74,86
75472,3195,"OK",74,87
81527,3237,"OK",74,88
57980,2538,"OK",74,89
97321,4302,"OK",74,90
26885,1854,"OK",74,91
42312,2136,"OK",74,92
34253,1771,"OK",74,93
45282,2304,"OK",74,94
12821,834,"OK",74,95
25804,1731,"OK",74,96
41893,1871,"OK",74,97
20427,1008,"OK",74,98
38492,1939,"OK",74,99
49872,2361,"OK",74,100
71374,3204,"OK",74,101
41834,1854,"OK",74,102
83039,3347,"OK",74,103
60111,2677,"OK",74,104
32317,1816,"OK",74,105
32312,1815,"OK",74,106
45168,2287,"OK",74,107
46281,2052,"OK",74,108
58642,2686,"OK",74,109
67226,3311,"OK",74,110
57836,2411,"OK",74,111
28633,1538,"OK",74,112
65852,3274,"OK",74,113
32965,1920,"OK",74,114
66931,2857,"OK",74,115
24877,1312,"OK",74,116
23826,1422,"OK",74,117
13055,971,"OK",74,0
18875,976,"OK",75,1
1976,233,"OK",75,2
47355,2038,"OK",75,3
36120,2141,"OK",75,4
10276,755,"OK",75,5
20331,1639,"OK",75,6
37189,1897,"OK",75,7
23752,1306,"OK",75,8
8152,765,"OK",75,9
8159,869,"OK",75,10
39009,1850,"OK",75,11
4987,571,"OK",75,12
34813,1982,"OK",75,13
41764,2009,"OK",75,14
31819,1828,"OK",75,15
27676,1404,"OK",75,16
9849,726,"OK",75,17
34813,1982,"OK",75,18
25816,1436,"OK",75,19
30971,1839,"OK",75,20
31723,1804,"OK",75,21
49709,2212,"OK",75,22
33446,1713,"OK",75,23
30778,1576,"OK",75,24
38555,1897,"OK",75,25
41036,2075,"OK",75,26
44157,2260,"OK",75,27
24568,1408,"OK",75,28
1933,428,"OK",75,29
39585,2060,"OK",75,30
115159,5064,"OK",75,31
16992,911,"OK",75,32
57776,2698,"OK",75,33
44155,2063,"OK",75,34
23529,1259,"OK",75,35
30515,1381,"OK",75,36
26174,1661,"OK",75,37
10299,831,"OK",75,38
12590,824,"OK",75,39
21851,1280,"OK",75,40
35246,1679,"OK",75,41
35555,1933,"OK",75,42
45970,2427,"OK",75,43
9802,718,"OK",75,44
11574,1204,"OK",75,45
23300,1571,"OK",75,46
14242,864,"OK",75,47
38956,2219,"OK",75,48
31377,1487,"OK",75,49
34826,1761,"OK",75,50
7866,813,"OK",75,51
29029,1629,"OK",75,52
28637,1655,"OK",75,53
4430,627,"OK",75,54
5810,798,"OK",75,55
7910,855,"OK",75,56
23746,1425,"OK",75,57
12769,798,"OK",75,58
36554,1657,"OK",75,59
3764,716,"OK",75,60
31651,1641,"OK",75,61
27648,1548,"OK",75,62
34070,1847,"OK",75,63
14541,1114,"OK",75,64
16820,1280,"OK",75,65
31928,1523,"OK",75,66
18961,1316,"OK",75,67
26881,1577,"OK",75,68
35527,1720,"OK",75,69
15951,1023,"OK",75,70
28931,1586,"OK",75,71
8712,918,"OK",75,72
39214,2178,"OK",75,73
30536,1644,"OK",75,74
0,0,"OK",75,75
14749,1060,"OK",75,76
4533,700,"OK",75,77
21232,1428,"OK",75,78
6659,668,"OK",75,79
39009,1850,"OK",75,80
34843,1768,"OK",75,81
47495,2083,"OK",75,82
25907,1603,"OK",75,83
100380,4053,"OK",75,84
26751,1357,"OK",75,85
26706,1736,"OK",75,86
51666,2357,"OK",75,87
53101,2247,"OK",75,88
37470,1850,"OK",75,89
114620,4982,"OK",75,90
5086,701,"OK",75,91
11273,845,"OK",75,92
3600,487,"OK",75,93
14181,998,"OK",75,94
35102,1855,"OK",75,95
7438,1107,"OK",75,96
26382,1272,"OK",75,97
34288,1515,"OK",75,98
22981,1340,"OK",75,99
34361,1762,"OK",75,100
40335,1912,"OK",75,101
26324,1255,"OK",75,102
100339,4027,"OK",75,103
31055,1670,"OK",75,104
2982,524,"OK",75,105
2976,522,"OK",75,106
17465,1302,"OK",75,107
23103,1290,"OK",75,108
28887,1441,"OK",75,109
31493,2067,"OK",75,110
38237,1784,"OK",75,111
17640,1227,"OK",75,112
34813,1982,"OK",75,113
4308,622,"OK",75,114
43025,2131,"OK",75,115
19788,1270,"OK",75,116
11401,975,"OK",75,117
31553,1878,"OK",75,0
30667,1633,"OK",76,1
16854,1226,"OK",76,2
36338,1815,"OK",76,3
42372,2374,"OK",76,4
22068,1412,"OK",76,5
31060,2229,"OK",76,6
27026,1512,"OK",76,7
13271,898,"OK",76,8
16433,1256,"OK",76,9
21252,1621,"OK",76,10
33978,1778,"OK",76,11
20325,1430,"OK",76,12
24333,1574,"OK",76,13
45621,2225,"OK",76,14
46950,2483,"OK",76,15
39468,2060,"OK",76,16
20587,1312,"OK",76,17
24333,1574,"OK",76,18
36544,2026,"OK",76,19
45534,2530,"OK",76,20
46854,2459,"OK",76,21
39546,1827,"OK",76,22
28607,1484,"OK",76,23
41506,2167,"OK",76,24
53686,2552,"OK",76,25
36198,1847,"OK",76,26
39272,2035,"OK",76,27
35296,1998,"OK",76,28
13622,909,"OK",76,29
29105,1652,"OK",76,30
126951,5720,"OK",76,31
28784,1567,"OK",76,32
69568,3355,"OK",76,33
39124,1991,"OK",76,34
34199,1690,"OK",76,35
20352,996,"OK",76,36
21289,1436,"OK",76,37
6865,653,"OK",76,38
11559,1410,"OK",76,39
6599,839,"OK",76,40
47038,2335,"OK",76,41
30670,1709,"OK",76,42
61101,3082,"OK",76,43
7006,672,"OK",76,44
14271,1150,"OK",76,45
18415,1346,"OK",76,46
3323,470,"OK",76,47
45208,2456,"OK",76,48
18236,1494,"OK",76,49
24663,1377,"OK",76,50
17428,1412,"OK",76,51
44160,2284,"OK",76,52
23752,1431,"OK",76,53
10847,811,"OK",76,54
21390,1630,"OK",76,55
21003,1607,"OK",76,56
18907,1196,"OK",76,57
24561,1455,"OK",76,58
29504,1645,"OK",76,59
11519,937,"OK",76,60
26812,1413,"OK",76,61
35718,2216,"OK",76,62
49202,2502,"OK",76,63
5973,755,"OK",76,64
27548,1870,"OK",76,65
21766,1138,"OK",76,66
8799,932,"OK",76,67
37609,2167,"OK",76,68
41780,1957,"OK",76,69
26680,1613,"OK",76,70
44054,2243,"OK",76,71
21805,1670,"OK",76,72
54345,2833,"OK",76,73
45667,2299,"OK",76,74
14705,1185,"OK",76,75
0,0,"OK",76,76
10991,893,"OK",76,77
31961,2018,"OK",76,78
9546,716,"OK",76,79
33978,1778,"OK",76,80
24681,1383,"OK",76,81
36477,1860,"OK",76,82
36635,2193,"OK",76,83
112172,4709,"OK",76,84
16588,972,"OK",76,85
21868,1508,"OK",76,86
41503,1972,"OK",76,87
42938,1863,"OK",76,88
32632,1622,"OK",76,89
126412,5638,"OK",76,90
18376,1585,"OK",76,91
4854,565,"OK",76,92
13055,832,"OK",76,93
4452,658,"OK",76,94
47341,2511,"OK",76,95
22665,1820,"OK",76,96
15895,1416,"OK",76,97
46080,2171,"OK",76,98
14992,1944,"OK",76,99
22646,1799,"OK",76,100
29854,1504,"OK",76,101
15836,1400,"OK",76,102
112131,4683,"OK",76,103
20892,1285,"OK",76,104
16589,1432,"OK",76,105
16584,1430,"OK",76,106
9143,944,"OK",76,107
23109,1798,"OK",76,108
18724,1056,"OK",76,109
26608,1842,"OK",76,110
32883,1615,"OK",76,111
28368,1817,"OK",76,112
24333,1574,"OK",76,113
17598,1507,"OK",76,114
32862,1746,"OK",76,115
30517,1860,"OK",76,116
24494,1727,"OK",76,117
46116,2568,"OK",76,0
21215,1285,"OK",77,1
6031,859,"OK",77,2
41858,2034,"OK",77,3
41240,2479,"OK",77,4
12616,1064,"OK",77,5
25295,1935,"OK",77,6
32546,1731,"OK",77,7
19122,1225,"OK",77,8
10668,962,"OK",77,9
12813,1285,"OK",77,10
37972,1966,"OK",77,11
9155,1090,"OK",77,12
34200,1944,"OK",77,13
46885,2347,"OK",77,14
37497,2135,"OK",77,15
30016,1713,"OK",77,16
14822,1018,"OK",77,17
34200,1944,"OK",77,18
30780,1732,"OK",77,19
36081,2182,"OK",77,20
37401,2111,"OK",77,21
45067,2046,"OK",77,22
32601,1672,"OK",77,23
35741,1873,"OK",77,24
44233,2204,"OK",77,25
40192,2035,"OK",77,26
43606,2237,"OK",77,27
29532,1704,"OK",77,28
5184,574,"OK",77,29
38972,2022,"OK",77,30
117499,5372,"OK",77,31
19332,1220,"OK",77,32
60116,3007,"OK",77,33
43118,2179,"OK",77,34
28649,1597,"OK",77,35
25872,1215,"OK",77,36
25624,1637,"OK",77,37
9748,808,"OK",77,38
14247,1056,"OK",77,39
21237,1242,"OK",77,40
37586,1987,"OK",77,41
35005,1910,"OK",77,42
51649,2734,"OK",77,43
9252,695,"OK",77,44
10904,1159,"OK",77,45
22749,1548,"OK",77,46
9599,699,"OK",77,47
44076,2558,"OK",77,48
23756,1714,"OK",77,49
30184,1596,"OK",77,50
11664,1118,"OK",77,51
34708,1937,"OK",77,52
28086,1632,"OK",77,53
346,169,"OK",77,54
12952,1294,"OK",77,55
12564,1272,"OK",77,56
22901,1385,"OK",77,57
15108,1107,"OK",77,58
35024,1864,"OK",77,59
3453,649,"OK",77,60
30806,1601,"OK",77,61
32768,1886,"OK",77,62
39749,2154,"OK",77,63
7829,877,"OK",77,64
21784,1576,"OK",77,65
27286,1357,"OK",77,66
14319,1151,"OK",77,67
31845,1873,"OK",77,68
40648,2059,"OK",77,69
20915,1319,"OK",77,70
34601,1895,"OK",77,71
13366,1334,"OK",77,72
44893,2485,"OK",77,73
36214,1952,"OK",77,74
4348,717,"OK",77,75
10106,894,"OK",77,76
0,0,"OK",77,77
26196,1724,"OK",77,78
3330,600,"OK",77,79
37972,1966,"OK",77,80
30201,1602,"OK",77,81
41997,2079,"OK",77,82
30871,1899,"OK",77,83
102719,4362,"OK",77,84
22109,1192,"OK",77,85
25862,1696,"OK",77,86
47024,2191,"OK",77,87
48458,2082,"OK",77,88
36626,1810,"OK",77,89
116960,5290,"OK",77,90
9018,1275,"OK",77,91
5389,749,"OK",77,92
2581,435,"OK",77,93
13630,975,"OK",77,94
37889,2163,"OK",77,95
16833,1481,"OK",77,96
16705,1702,"OK",77,97
36628,1824,"OK",77,98
25321,1649,"OK",77,99
28166,2018,"OK",77,100
39721,1875,"OK",77,101
16646,1685,"OK",77,102
102678,4336,"OK",77,103
26413,1504,"OK",77,104
7247,1141,"OK",77,105
7242,1139,"OK",77,106
14663,1163,"OK",77,107
28224,1628,"OK",77,108
24244,1275,"OK",77,109
30942,2044,"OK",77,110
36877,1804,"OK",77,111
22604,1523,"OK",77,112
34200,1944,"OK",77,113
8206,1240,"OK",77,114
38382,1965,"OK",77,115
24752,1566,"OK",77,116
16055,1391,"OK",77,117
36663,2221,"OK",77,0
53797,2375,"OK",78,1
29412,1640,"OK",78,2
71573,3109,"OK",78,3
18473,1440,"OK",78,4
37034,2067,"OK",78,5
17816,1438,"OK",78,6
64408,2993,"OK",78,7
45406,2122,"OK",78,8
23865,1358,"OK",78,9
32849,2054,"OK",78,10
32751,1596,"OK",78,11
24730,1700,"OK",78,12
45995,2430,"OK",78,13
35523,1775,"OK",78,14
29017,1558,"OK",78,15
45700,2026,"OK",78,16
19590,990,"OK",78,17
45995,2430,"OK",78,18
12439,841,"OK",78,19
32303,1583,"OK",78,20
28921,1534,"OK",78,21
76928,3307,"OK",78,22
35651,1750,"OK",78,23
6543,463,"OK",78,24
35774,1656,"OK",78,25
36813,1849,"OK",78,26
40506,1974,"OK",78,27
11223,799,"OK",78,28
27719,1604,"OK",78,29
44575,2599,"OK",78,30
117339,5135,"OK",78,31
37520,1807,"OK",78,32
59956,2770,"OK",78,33
37897,1809,"OK",78,34
20512,1142,"OK",78,35
57734,2476,"OK",78,36
33362,1589,"OK",78,37
31986,1655,"OK",78,38
39348,2135,"OK",78,39
43505,2096,"OK",78,40
38525,1835,"OK",78,41
42623,2005,"OK",78,42
43190,2186,"OK",78,43
31489,1542,"OK",78,44
14551,2067,"OK",78,45
32189,1748,"OK",78,46
40320,1888,"OK",78,47
24855,1715,"OK",78,48
66602,2878,"OK",78,49
62045,2857,"OK",78,50
23842,1441,"OK",78,51
28154,1510,"OK",78,52
37962,2049,"OK",78,53
31408,1906,"OK",78,54
25051,1700,"OK",78,55
32601,2040,"OK",78,56
24162,1376,"OK",78,57
46929,2160,"OK",78,58
64739,2939,"OK",78,59
30169,1887,"OK",78,60
33856,1679,"OK",78,61
6368,912,"OK",78,62
31290,1606,"OK",78,63
40341,2107,"OK",78,64
9485,1123,"OK",78,65
59147,2619,"OK",78,66
45039,2340,"OK",78,67
13505,983,"OK",78,68
29287,1487,"OK",78,69
13658,865,"OK",78,70
35046,1974,"OK",78,71
33403,2103,"OK",78,72
36412,1908,"OK",78,73
25035,1405,"OK",78,74
27873,1533,"OK",78,75
37348,1935,"OK",78,76
32382,2001,"OK",78,77
0,0,"OK",78,78
31851,1652,"OK",78,79
32751,1596,"OK",78,80
62062,2863,"OK",78,81
71713,3154,"OK",78,82
12563,994,"OK",78,83
102560,4124,"OK",78,84
53970,2453,"OK",78,85
30895,1665,"OK",78,86
78885,3453,"OK",78,87
76779,3126,"OK",78,88
32123,1657,"OK",78,89
116800,5053,"OK",78,90
25925,1838,"OK",78,91
32927,1661,"OK",78,92
30525,1831,"OK",78,93
35868,1822,"OK",78,94
32300,1585,"OK",78,95
22438,1568,"OK",78,96
61607,2663,"OK",78,97
39907,1759,"OK",78,98
58206,2732,"OK",78,99
66238,2965,"OK",78,100
61989,2728,"OK",78,101
61548,2646,"OK",78,102
102518,4098,"OK",78,103
57651,2740,"OK",78,104
28521,1781,"OK",78,105
28516,1779,"OK",78,106
45384,2353,"OK",78,107
20424,1171,"OK",78,108
56106,2536,"OK",78,109
41369,2430,"OK",78,110
31979,1530,"OK",78,111
9116,1059,"OK",78,112
45995,2430,"OK",78,113
24893,1797,"OK",78,114
70244,3226,"OK",78,115
6794,671,"OK",78,116
16234,1936,"OK",78,117
32535,1722,"OK",78,0
21746,1146,"OK",79,1
7933,739,"OK",79,2
43398,1939,"OK",79,3
37659,2238,"OK",79,4
13147,924,"OK",79,5
21714,1694,"OK",79,6
34086,1637,"OK",79,7
17189,1003,"OK",79,8
7087,721,"OK",79,9
12269,1190,"OK",79,10
34685,1742,"OK",79,11
11403,943,"OK",79,12
28251,1679,"OK",79,13
43303,2106,"OK",79,14
38028,1996,"OK",79,15
30547,1573,"OK",79,16
11241,777,"OK",79,17
28251,1679,"OK",79,18
27198,1491,"OK",79,19
36612,2043,"OK",79,20
37932,1972,"OK",79,21
46607,1951,"OK",79,22
29315,1448,"OK",79,23
32160,1632,"OK",79,24
44764,2065,"OK",79,25
36905,1811,"OK",79,26
40025,1996,"OK",79,27
25950,1463,"OK",79,28
4639,479,"OK",79,29
33023,1757,"OK",79,30
118030,5233,"OK",79,31
19863,1080,"OK",79,32
60647,2868,"OK",79,33
39831,1955,"OK",79,34
25068,1357,"OK",79,35
27412,1120,"OK",79,36
22043,1397,"OK",79,37
3933,554,"OK",79,38
14778,916,"OK",79,39
15288,977,"OK",79,40
38117,1848,"OK",79,41
31424,1669,"OK",79,42
52180,2595,"OK",79,43
5670,454,"OK",79,44
6291,853,"OK",79,45
19168,1307,"OK",79,46
11139,604,"OK",79,47
40495,2317,"OK",79,48
25296,1619,"OK",79,49
31724,1501,"OK",79,50
8082,877,"OK",79,51
35239,1797,"OK",79,52
24505,1391,"OK",79,53
3228,550,"OK",79,54
11437,1176,"OK",79,55
12020,1176,"OK",79,56
19614,1161,"OK",79,57
15640,968,"OK",79,58
36564,1769,"OK",79,59
2187,445,"OK",79,60
27519,1377,"OK",79,61
29187,1646,"OK",79,62
40280,2014,"OK",79,63
11438,853,"OK",79,64
18203,1335,"OK",79,65
28826,1263,"OK",79,66
15859,1056,"OK",79,67
28264,1632,"OK",79,68
37067,1818,"OK",79,69
17334,1078,"OK",79,70
35132,1756,"OK",79,71
12822,1239,"OK",79,72
45424,2346,"OK",79,73
36745,1812,"OK",79,74
6561,675,"OK",79,75
11646,800,"OK",79,76
3373,632,"OK",79,77
22615,1483,"OK",79,78
0,0,"OK",79,79
34685,1742,"OK",79,80
31741,1507,"OK",79,81
43538,1985,"OK",79,82
27290,1659,"OK",79,83
103250,4222,"OK",79,84
23649,1097,"OK",79,85
22575,1472,"OK",79,86
48564,2097,"OK",79,87
48563,2007,"OK",79,88
33339,1586,"OK",79,89
117491,5151,"OK",79,90
8258,1208,"OK",79,91
3873,541,"OK",79,92
4134,345,"OK",79,93
10049,734,"OK",79,94
38420,2024,"OK",79,95
13251,1240,"OK",79,96
29253,1441,"OK",79,97
37159,1684,"OK",79,98
25852,1510,"OK",79,99
29706,1923,"OK",79,100
33772,1610,"OK",79,101
29194,1424,"OK",79,102
103209,4196,"OK",79,103
27953,1410,"OK",79,104
7606,1001,"OK",79,105
7601,999,"OK",79,106
16203,1068,"OK",79,107
24642,1387,"OK",79,108
25784,1180,"OK",79,109
27361,1803,"OK",79,110
33590,1580,"OK",79,111
19022,1282,"OK",79,112
28251,1679,"OK",79,113
7481,1129,"OK",79,114
39922,1870,"OK",79,115
21171,1326,"OK",79,116
15511,1296,"OK",79,117
37194,2081,"OK",79,0
53354,2590,"OK",80,1
39876,2117,"OK",80,2
59784,2691,"OK",80,3
22504,1617,"OK",80,4
44755,2369,"OK",80,5
49413,2742,"OK",80,6
52619,2575,"OK",80,7
40362,2014,"OK",80,8
34644,1922,"OK",80,9
42531,2507,"OK",80,10
0,0,"OK",80,11
35675,2136,"OK",80,12
34206,2012,"OK",80,13
17612,1302,"OK",80,14
60614,2862,"OK",80,15
62155,3018,"OK",80,16
37404,1910,"OK",80,17
34206,2012,"OK",80,18
44037,2145,"OK",80,19
63901,2887,"OK",80,20
60518,2838,"OK",80,21
65139,2889,"OK",80,22
9583,1096,"OK",80,23
38173,1776,"OK",80,24
67372,2960,"OK",80,25
3529,560,"OK",80,26
9992,879,"OK",80,27
42821,2103,"OK",80,28
34901,1795,"OK",80,29
32786,2181,"OK",80,30
148936,6439,"OK",80,31
51471,2525,"OK",80,32
91553,4074,"OK",80,33
7383,714,"OK",80,34
17634,1064,"OK",80,35
45945,2058,"OK",80,36
21574,1171,"OK",80,37
28616,1461,"OK",80,38
46386,2361,"OK",80,39
35727,1911,"OK",80,40
70122,3139,"OK",80,41
16751,974,"OK",80,42
74788,3491,"OK",80,43
27810,1476,"OK",80,44
30711,1820,"OK",80,45
20400,1330,"OK",80,46
35950,1723,"OK",80,47
19139,1728,"OK",80,48
50107,2738,"OK",80,49
50256,2439,"OK",80,50
32147,1692,"OK",80,51
59751,2814,"OK",80,52
25944,1531,"OK",80,53
36162,1800,"OK",80,54
37215,2277,"OK",80,55
42282,2493,"OK",80,56
18940,1223,"OK",80,57
47247,2412,"OK",80,58
52950,2521,"OK",80,59
33795,1890,"OK",80,60
13869,953,"OK",80,61
29923,1607,"OK",80,62
62888,2910,"OK",80,63
35971,1942,"OK",80,64
48302,2464,"OK",80,65
47358,2200,"OK",80,66
40669,2175,"OK",80,67
45102,2287,"OK",80,68
22078,1236,"OK",80,69
45255,2170,"OK",80,70
63303,3224,"OK",80,71
43084,2556,"OK",80,72
68009,3212,"OK",80,73
56633,2709,"OK",80,74
38337,2010,"OK",80,75
32490,1837,"OK",80,76
36307,1882,"OK",80,77
35134,1670,"OK",80,78
31834,1673,"OK",80,79
0,0,"OK",80,80
50273,2445,"OK",80,81
59924,2736,"OK",80,82
44160,2298,"OK",80,83
134157,5428,"OK",80,84
42181,2035,"OK",80,85
19106,1247,"OK",80,86
67096,3035,"OK",80,87
70890,2800,"OK",80,88
4300,655,"OK",80,89
148397,6357,"OK",80,90
40794,2430,"OK",80,91
30210,1537,"OK",80,92
35742,1790,"OK",80,93
28322,1580,"OK",80,94
63898,2889,"OK",80,95
39415,2373,"OK",80,96
47766,2660,"OK",80,97
71504,3063,"OK",80,98
57460,2954,"OK",80,99
54449,2547,"OK",80,100
52047,2451,"OK",80,101
47707,2643,"OK",80,102
134116,5402,"OK",80,103
45862,2322,"OK",80,104
38986,2258,"OK",80,105
38981,2256,"OK",80,106
41014,2187,"OK",80,107
25176,1344,"OK",80,108
44317,2118,"OK",80,109
29580,2012,"OK",80,110
1554,393,"OK",80,111
47933,2400,"OK",80,112
34206,2012,"OK",80,113
36883,2295,"OK",80,114
58455,2808,"OK",80,115
38391,1975,"OK",80,116
45773,2613,"OK",80,117
64132,3026,"OK",80,0
37414,1940,"OK",81,1
35597,1838,"OK",81,2
10304,858,"OK",81,3
61908,3143,"OK",81,4
40812,2024,"OK",81,5
52539,2897,"OK",81,6
2485,308,"OK",81,7
15728,1051,"OK",81,8
37912,1924,"OK",81,9
39995,2233,"OK",81,10
55623,2493,"OK",81,11
39068,2042,"OK",81,12
24464,1556,"OK",81,13
63755,2970,"OK",81,14
62817,2945,"OK",81,15
55349,2530,"OK",81,16
42066,1979,"OK",81,17
24464,1556,"OK",81,18
58024,2694,"OK",81,19
61961,2959,"OK",81,20
62721,2921,"OK",81,21
18525,1059,"OK",81,22
40433,1977,"OK",81,23
62985,2834,"OK",81,24
69553,3014,"OK",81,25
54331,2592,"OK",81,26
48611,2244,"OK",81,27
56776,2666,"OK",81,28
32366,1521,"OK",81,29
20864,1798,"OK",81,30
113432,6182,"OK",81,31
44651,2029,"OK",81,32
85530,3811,"OK",81,33
52503,2393,"OK",81,34
51237,2390,"OK",81,35
4801,559,"OK",81,36
30629,1645,"OK",81,37
31320,1521,"OK",81,38
29972,1589,"OK",81,39
22168,1332,"OK",81,40
62919,2805,"OK",81,41
40009,1918,"OK",81,42
76969,3544,"OK",81,43
31460,1541,"OK",81,44
38725,2018,"OK",81,45
31667,1769,"OK",81,46
21667,1082,"OK",81,47
64744,3224,"OK",81,48
18231,1210,"OK",81,49
17,5,"OK",81,50
38908,2080,"OK",81,51
60028,2747,"OK",81,52
33147,1631,"OK",81,53
29590,1423,"OK",81,54
40134,2242,"OK",81,55
39746,2219,"OK",81,56
43361,2065,"OK",81,57
35185,1718,"OK",81,58
12242,956,"OK",81,59
30881,1622,"OK",81,60
40081,1912,"OK",81,61
55470,2678,"OK",81,62
65069,2964,"OK",81,63
25032,1416,"OK",81,64
49028,2538,"OK",81,65
4656,505,"OK",81,66
22552,1376,"OK",81,67
59089,2835,"OK",81,68
61316,2726,"OK",81,69
48159,2281,"OK",81,70
59921,2705,"OK",81,71
40548,2282,"OK",81,72
70212,3295,"OK",81,73
61534,2761,"OK",81,74
33448,1797,"OK",81,75
24988,1373,"OK",81,76
29735,1505,"OK",81,77
53440,2686,"OK",81,78
32206,1501,"OK",81,79
55623,2493,"OK",81,80
0,0,"OK",81,81
10444,904,"OK",81,82
58115,2861,"OK",81,83
100099,5149,"OK",81,84
8752,683,"OK",81,85
31947,1726,"OK",81,86
20482,1204,"OK",81,87
21917,1095,"OK",81,88
50765,2367,"OK",81,89
112893,6100,"OK",81,90
37119,2197,"OK",81,91
29464,1407,"OK",81,92
31799,1445,"OK",81,93
33750,1641,"OK",81,94
63222,2980,"OK",81,95
41408,2433,"OK",81,96
21625,1287,"OK",81,97
61961,2641,"OK",81,98
27537,1644,"OK",81,99
13322,1035,"OK",81,100
11792,1113,"OK",81,101
21566,1270,"OK",81,102
100058,5122,"OK",81,103
4514,478,"OK",81,104
35333,2044,"OK",81,105
35328,2042,"OK",81,106
22377,1333,"OK",81,107
44070,2257,"OK",81,108
6447,667,"OK",81,109
32655,2033,"OK",81,110
51016,2361,"OK",81,111
49848,2484,"OK",81,112
24464,1556,"OK",81,113
36341,2119,"OK",81,114
8251,764,"OK",81,115
51996,2528,"OK",81,116
43237,2339,"OK",81,117
62543,2998,"OK",81,0
38799,1877,"OK",82,1
45345,2000,"OK",82,2
1733,304,"OK",82,3
71322,3492,"OK",82,4
42535,2022,"OK",82,5
62023,3279,"OK",82,6
7131,828,"OK",82,7
26767,1368,"OK",82,8
47396,2306,"OK",82,9
48967,2434,"OK",82,10
65037,2841,"OK",82,11
50354,2370,"OK",82,12
33877,1904,"OK",82,13
73168,3319,"OK",82,14
64202,2882,"OK",82,15
56734,2467,"OK",82,16
51550,2362,"OK",82,17
33877,1904,"OK",82,18
67507,3076,"OK",82,19
63346,2896,"OK",82,20
64106,2858,"OK",82,21
19051,1118,"OK",82,22
49847,2326,"OK",82,23
76072,3296,"OK",82,24
70938,2951,"OK",82,25
63745,2941,"OK",82,26
58025,2593,"OK",82,27
73008,3109,"OK",82,28
41849,1904,"OK",82,29
38822,2016,"OK",82,30
114817,6119,"OK",82,31
46036,1966,"OK",82,32
86915,3748,"OK",82,33
61916,2741,"OK",82,34
60651,2739,"OK",82,35
24053,1111,"OK",82,36
40042,1994,"OK",82,37
39778,1843,"OK",82,38
31357,1526,"OK",82,39
31582,1681,"OK",82,40
64304,2741,"OK",82,41
49423,2266,"OK",82,42
78353,3481,"OK",82,43
39919,1863,"OK",82,44
47183,2341,"OK",82,45
41080,2118,"OK",82,46
31151,1465,"OK",82,47
74158,3573,"OK",82,48
19616,1147,"OK",82,49
9539,990,"OK",82,50
48391,2462,"OK",82,51
61412,2684,"OK",82,52
42561,1979,"OK",82,53
39074,1806,"OK",82,54
48721,2502,"OK",82,55
46396,2480,"OK",82,56
51819,2387,"OK",82,57
36570,1655,"OK",82,58
13627,893,"OK",82,59
40365,2004,"OK",82,60
49494,2260,"OK",82,61
64884,3027,"OK",82,62
66454,2901,"OK",82,63
34516,1799,"OK",82,64
58512,2920,"OK",82,65
14441,1269,"OK",82,66
28980,1804,"OK",82,67
68573,3217,"OK",82,68
70729,3074,"OK",82,69
57643,2663,"OK",82,70
61306,2642,"OK",82,71
49306,2501,"OK",82,72
71597,3232,"OK",82,73
62919,2698,"OK",82,74
47115,2063,"OK",82,75
34472,1756,"OK",82,76
39218,1888,"OK",82,77
62924,3068,"OK",82,78
42458,1906,"OK",82,79
65037,2841,"OK",82,80
9493,990,"OK",82,81
0,0,"OK",82,82
72707,3298,"OK",82,83
101484,5086,"OK",82,84
21893,1206,"OK",82,85
41361,2075,"OK",82,86
16175,1102,"OK",82,87
22230,1144,"OK",82,88
60179,2716,"OK",82,89
114278,6037,"OK",82,90
46984,2342,"OK",82,91
38878,1756,"OK",82,92
41282,1827,"OK",82,93
42208,1964,"OK",82,94
64607,2917,"OK",82,95
49863,2829,"OK",82,96
23010,1224,"OK",82,97
63346,2578,"OK",82,98
28922,1581,"OK",82,99
14706,972,"OK",82,100
26562,1376,"OK",82,101
22951,1207,"OK",82,102
101443,5059,"OK",82,103
17560,1165,"OK",82,104
46182,2234,"OK",82,105
46177,2232,"OK",82,106
28860,1757,"OK",82,107
53484,2606,"OK",82,108
22425,1171,"OK",82,109
42068,2381,"OK",82,110
60430,2709,"OK",82,111
59331,2867,"OK",82,112
33877,1904,"OK",82,113
46829,2337,"OK",82,114
7634,764,"OK",82,115
61480,2910,"OK",82,116
52721,2722,"OK",82,117
63928,2934,"OK",82,0
44301,2200,"OK",83,1
27368,1800,"OK",83,2
73084,3255,"OK",83,3
29988,2038,"OK",83,4
37364,2028,"OK",83,5
7580,1117,"OK",83,6
61223,3081,"OK",83,7
43362,2282,"OK",83,8
21822,1517,"OK",83,9
